435	6.3271243119
436	1.0076376561
437	0.6026033006
438	0.7768436341
439	0.7332226063
440	3.6328231914
441	1.3375064788
442	1.1959330427
443	1.1426359878
444	0.3340966501
445	0.7084203359
446	1.8891036046
447	1.2841199593
448	1.6646048067
449	2.8964951409
450	7.4841530186
451	1.9566201485
452	1.4570699694
453	20
454	7.1847969
455	1.2721988354
456	2.2981538955
457	7.9170264385
458	2.0706961622
459	0.5402528676
460	1.7611625482
461	3.3295945874
462	8.1188579257
463	2.8622198751
464	1.6839302347
465	14.3104084958
466	2.2043297474
467	2.7675913406
468	0.6231643447
469	4.1200845686
470	1.3508191389
471	8.8870185392
472	1.1763070705
473	0.9485059048
474	6.4741873795
475	0.8146092829
476	2.1248248962
477	19.4366814925
478	3.0737092939
479	1.1182081433
480	6.6907924373
481	0.6535887676
482	3.763424629
483	1.7042893584
484	4.5606488278
485	2.8731353485
486	1.4964834533
487	3.6471009033
488	3.5860759859
489	1.7220587588
490	6.6014173114
491	1.5084652211
492	1.4247061941
493	0.7217086198
494	3.4710272157
495	3.8723377893
496	1.5412305938
497	0.5921132082
498	2.5132515236
499	1.2703730487
